,year,tournament,match id,series id,end time,duration (s),mode,map,team,player,win?,score,kills,deaths,+/-,k/d,kills per 10min,deaths per 10min,assists,headshots,suicides,team kills,team deaths,kills (stayed alive),hits,shots,accuracy (%),num lives,time alive (s),avg time per life (s),snd rounds,snd firstbloods,snd firstdeaths,snd survives,bomb pickups,bomb plants,bomb defuses,bomb sneak defuses,snd 1-kill round,snd 2-kill round,snd 3-kill round,snd 4-kill round,2-piece,3-piece,4-piece,4-streak,5-streak,6-streak,7-streak,8+-streak
753,2018,champs,dccd34aa-751e-5690-8e9a-681057bcbe9b,champs-pool-E-2,2018-08-16 16:30:46 UTC,480.0,Search & Destroy,Sainte Marie du Mont,FaZe Clan,Priestah,,6,2,6,-4,0.33,2.5,7.5,2,0,0,0,0,0,11,54,20.4,9,304.8,33.9,9,0,1,3,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
754,2018,champs,dccd34aa-751e-5690-8e9a-681057bcbe9b,champs-pool-E-2,2018-08-16 16:30:46 UTC,480.0,Search & Destroy,Sainte Marie du Mont,FaZe Clan,Replays,,6,9,5,4,1.8,11.2,6.2,0,3,0,0,0,9,35,168,20.8,9,379.8,42.2,9,1,2,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
755,2018,champs,dccd34aa-751e-5690-8e9a-681057bcbe9b,champs-pool-E-2,2018-08-16 16:30:46 UTC,480.0,Search & Destroy,Sainte Marie du Mont,FaZe Clan,Zoomaa,,6,6,5,1,1.2,7.5,6.2,3,0,0,0,0,6,22,77,28.6,9,341.5,37.9,9,3,1,4,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0
756,2018,champs,dccd34aa-751e-5690-8e9a-681057bcbe9b,champs-pool-E-2,2018-08-16 16:30:46 UTC,480.0,Search & Destroy,Sainte Marie du Mont,Morituri eSports,Mayhem,,3,5,8,-3,0.62,6.2,10.0,3,0,0,0,0,5,26,117,22.2,9,361.1,40.1,9,1,2,1,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
757,2018,champs,dccd34aa-751e-5690-8e9a-681057bcbe9b,champs-pool-E-2,2018-08-16 16:30:46 UTC,480.0,Search & Destroy,Sainte Marie du Mont,Morituri eSports,Nova,,3,6,6,0,1.0,7.5,7.5,1,0,0,0,0,6,7,36,19.4,9,300.9,33.4,9,2,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
758,2018,champs,dccd34aa-751e-5690-8e9a-681057bcbe9b,champs-pool-E-2,2018-08-16 16:30:46 UTC,480.0,Search & Destroy,Sainte Marie du Mont,Morituri eSports,Phantomz,,3,4,5,-1,0.8,5.0,6.2,3,1,0,0,0,4,23,139,16.5,9,453.6,50.4,9,0,0,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
759,2018,champs,dccd34aa-751e-5690-8e9a-681057bcbe9b,champs-pool-E-2,2018-08-16 16:30:46 UTC,480.0,Search & Destroy,Sainte Marie du Mont,Morituri eSports,Spoof,,3,4,9,-5,0.44,5.0,11.2,3,0,0,0,0,3,27,100,27.0,9,299.7,33.3,9,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
760,2018,champs,8e19bdab-2135-536c-a9c8-979e7fbbb696,champs-pool-E-3,2018-08-16 16:32:10 UTC,528.0,Search & Destroy,Sainte Marie du Mont,Complexity,Blazt,,3,3,7,-4,0.43,3.4,8.0,1,0,0,0,0,3,15,105,14.3,9,273.1,30.4,9,0,3,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
761,2018,champs,8e19bdab-2135-536c-a9c8-979e7fbbb696,champs-pool-E-3,2018-08-16 16:32:10 UTC,528.0,Search & Destroy,Sainte Marie du Mont,Complexity,Censor,,3,2,8,-6,0.25,2.3,9.1,2,1,0,0,0,0,12,57,21.1,9,303.6,33.7,9,0,1,1,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
762,2018,champs,8e19bdab-2135-536c-a9c8-979e7fbbb696,champs-pool-E-3,2018-08-16 16:32:10 UTC,528.0,Search & Destroy,Sainte Marie du Mont,Complexity,Dashy,,3,13,6,7,2.17,14.8,6.8,0,0,0,0,0,12,40,180,22.2,9,434.1,48.2,9,2,1,3,1,1,0,0,3,2,2,0,2,0,0,0,0,0,0,0
763,2018,champs,8e19bdab-2135-536c-a9c8-979e7fbbb696,champs-pool-E-3,2018-08-16 16:32:10 UTC,528.0,Search & Destroy,Sainte Marie du Mont,Complexity,Ricky,,3,6,7,-1,0.86,6.8,8.0,2,0,0,0,0,5,26,117,22.2,9,395.5,43.9,9,1,1,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0
764,2018,champs,8e19bdab-2135-536c-a9c8-979e7fbbb696,champs-pool-E-3,2018-08-16 16:32:10 UTC,528.0,Search & Destroy,Sainte Marie du Mont,Enigma6,Abezy,,6,8,7,1,1.14,9.1,8.0,1,0,0,0,0,7,34,113,30.1,9,346.5,38.5,9,2,1,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
765,2018,champs,8e19bdab-2135-536c-a9c8-979e7fbbb696,champs-pool-E-3,2018-08-16 16:32:10 UTC,528.0,Search & Destroy,Sainte Marie du Mont,Enigma6,Diabolic,,6,5,7,-2,0.71,5.7,8.0,5,0,0,0,0,5,21,117,17.9,9,355.4,39.5,9,1,1,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
766,2018,champs,8e19bdab-2135-536c-a9c8-979e7fbbb696,champs-pool-E-3,2018-08-16 16:32:10 UTC,528.0,Search & Destroy,Sainte Marie du Mont,Enigma6,General,,6,7,4,3,1.75,8.0,4.5,1,0,0,0,1,7,12,88,13.6,9,431.8,48.0,9,2,1,5,4,3,2,0,1,3,0,0,0,0,0,0,0,0,0,0
767,2018,champs,8e19bdab-2135-536c-a9c8-979e7fbbb696,champs-pool-E-3,2018-08-16 16:32:10 UTC,528.0,Search & Destroy,Sainte Marie du Mont,Enigma6,Sender,,6,8,6,2,1.33,9.1,6.8,2,0,0,1,0,7,39,145,26.9,9,397.3,44.1,9,1,0,3,1,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0
768,2018,champs,4d8442a8-776a-51cd-a333-8ec33a9a6d6b,champs-pool-F-5,2018-08-16 16:35:14 UTC,526.0,Search & Destroy,Sainte Marie du Mont,Mentality,Demise,,6,4,4,0,1.0,4.6,4.6,3,0,0,0,0,3,26,142,18.3,9,393.9,43.8,9,1,0,5,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0
769,2018,champs,4d8442a8-776a-51cd-a333-8ec33a9a6d6b,champs-pool-F-5,2018-08-16 16:35:14 UTC,526.0,Search & Destroy,Sainte Marie du Mont,Mentality,GRVTY,,6,6,5,1,1.2,6.8,5.7,4,1,0,0,0,5,29,194,14.9,9,381.6,42.4,9,0,1,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
770,2018,champs,4d8442a8-776a-51cd-a333-8ec33a9a6d6b,champs-pool-F-5,2018-08-16 16:35:14 UTC,526.0,Search & Destroy,Sainte Marie du Mont,Mentality,Hate,,6,9,4,5,2.25,10.3,4.6,0,1,0,0,0,9,39,225,17.3,9,468.6,52.1,9,3,1,5,1,1,0,0,3,3,0,0,1,0,0,0,0,0,0,0
771,2018,champs,4d8442a8-776a-51cd-a333-8ec33a9a6d6b,champs-pool-F-5,2018-08-16 16:35:14 UTC,526.0,Search & Destroy,Sainte Marie du Mont,Mentality,Tisch,,6,6,6,0,1.0,6.8,6.8,2,0,0,0,0,5,30,103,29.1,9,401.2,44.6,9,1,2,3,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0
772,2018,champs,4d8442a8-776a-51cd-a333-8ec33a9a6d6b,champs-pool-F-5,2018-08-16 16:35:14 UTC,526.0,Search & Destroy,Sainte Marie du Mont,Team Prismatic,Malls,,3,5,7,-2,0.71,5.7,8.0,1,0,0,0,0,3,24,187,12.8,9,397.4,44.2,9,2,1,2,5,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0
773,2018,champs,4d8442a8-776a-51cd-a333-8ec33a9a6d6b,champs-pool-F-5,2018-08-16 16:35:14 UTC,526.0,Search & Destroy,Sainte Marie du Mont,Team Prismatic,TonyJs,,3,4,6,-2,0.67,4.6,6.8,4,0,0,0,0,4,38,274,13.9,9,476.3,52.9,9,1,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
774,2018,champs,4d8442a8-776a-51cd-a333-8ec33a9a6d6b,champs-pool-F-5,2018-08-16 16:35:14 UTC,526.0,Search & Destroy,Sainte Marie du Mont,Team Prismatic,Wailers,,3,3,6,-3,0.5,3.4,6.8,1,0,0,0,0,3,24,146,16.4,9,349.5,38.8,9,1,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
775,2018,champs,4d8442a8-776a-51cd-a333-8ec33a9a6d6b,champs-pool-F-5,2018-08-16 16:35:14 UTC,526.0,Search & Destroy,Sainte Marie du Mont,Team Prismatic,Zayrox,,3,7,6,1,1.17,8.0,6.8,1,3,0,0,0,7,26,112,23.2,9,445.8,49.5,9,0,0,3,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
776,2018,champs,f6bc057e-0b52-5a0a-bcfc-07fc67eb3718,champs-pool-F-0,2018-08-16 16:37:18 UTC,624.0,Search & Destroy,Sainte Marie du Mont,Team EnVyUs,Chino,,5,8,6,2,1.33,7.7,5.8,3,1,0,0,0,6,29,153,19.0,11,552.2,50.2,11,1,2,5,2,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0
777,2018,champs,f6bc057e-0b52-5a0a-bcfc-07fc67eb3718,champs-pool-F-0,2018-08-16 16:37:18 UTC,624.0,Search & Destroy,Sainte Marie du Mont,Team EnVyUs,Classic,,5,8,8,0,1.0,7.7,7.7,0,0,0,0,0,6,29,159,18.2,11,404.8,36.8,11,1,4,3,3,1,0,0,2,1,0,1,1,0,0,1,0,0,0,0
778,2018,champs,f6bc057e-0b52-5a0a-bcfc-07fc67eb3718,champs-pool-F-0,2018-08-16 16:37:18 UTC,624.0,Search & Destroy,Sainte Marie du Mont,Team EnVyUs,Decemate,,5,2,7,-5,0.29,1.9,6.7,1,1,0,0,0,1,19,128,14.8,11,487.1,44.3,11,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
779,2018,champs,f6bc057e-0b52-5a0a-bcfc-07fc67eb3718,champs-pool-F-0,2018-08-16 16:37:18 UTC,624.0,Search & Destroy,Sainte Marie du Mont,Team EnVyUs,Huke,,5,10,8,2,1.25,9.6,7.7,4,1,0,0,0,9,50,178,28.1,11,492.6,44.8,11,2,1,3,0,0,1,0,2,1,2,0,0,1,0,0,0,0,0,0
780,2018,champs,f6bc057e-0b52-5a0a-bcfc-07fc67eb3718,champs-pool-F-0,2018-08-16 16:37:18 UTC,624.0,Search & Destroy,Sainte Marie du Mont,Unilad,Alex,,6,8,8,0,1.0,7.7,7.7,2,0,0,0,0,6,33,89,37.1,11,400.8,36.4,11,1,2,3,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0
781,2018,champs,f6bc057e-0b52-5a0a-bcfc-07fc67eb3718,champs-pool-F-0,2018-08-16 16:37:18 UTC,624.0,Search & Destroy,Sainte Marie du Mont,Unilad,Seany,,6,5,6,-1,0.83,4.8,5.8,4,0,0,0,0,5,25,140,17.9,11,498.1,45.3,11,3,1,5,4,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0
782,2018,champs,f6bc057e-0b52-5a0a-bcfc-07fc67eb3718,champs-pool-F-0,2018-08-16 16:37:18 UTC,624.0,Search & Destroy,Sainte Marie du Mont,Unilad,Wuskin,,6,10,6,4,1.67,9.6,5.8,0,1,0,0,0,8,34,197,17.3,11,573.6,52.1,11,3,0,5,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0
783,2018,champs,f6bc057e-0b52-5a0a-bcfc-07fc67eb3718,champs-pool-F-0,2018-08-16 16:37:18 UTC,624.0,Search & Destroy,Sainte Marie du Mont,Unilad,Zed,,6,6,8,-2,0.75,5.8,7.7,1,0,0,0,0,5,28,148,18.9,11,460.1,41.8,11,0,1,3,2,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0
856,2018,champs,7a68e682-1867-571f-8c6e-1a1fd324462e,champs-pool-H-2,2018-08-16 17:36:20 UTC,479.0,Search & Destroy,Sainte Marie du Mont,OpTic Gaming,Crimsix,,6,9,2,7,4.5,11.3,2.5,0,0,0,0,0,8,31,127,24.4,7,446.8,63.8,7,1,0,5,1,0,1,0,2,2,1,0,1,0,0,0,0,0,0,0
857,2018,champs,7a68e682-1867-571f-8c6e-1a1fd324462e,champs-pool-H-2,2018-08-16 17:36:20 UTC,479.0,Search & Destroy,Sainte Marie du Mont,OpTic Gaming,Methodz,,6,8,1,7,8.0,10.0,1.3,0,1,0,0,0,7,28,144,19.4,7,451.2,64.5,7,2,0,6,1,0,2,0,4,2,0,0,1,0,0,0,0,0,0,0
858,2018,champs,7a68e682-1867-571f-8c6e-1a1fd324462e,champs-pool-H-2,2018-08-16 17:36:20 UTC,479.0,Search & Destroy,Sainte Marie du Mont,OpTic Gaming,Octane,,6,5,5,0,1.0,6.3,6.3,0,1,0,0,0,4,11,35,31.4,7,325.8,46.5,7,3,0,2,1,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0
859,2018,champs,7a68e682-1867-571f-8c6e-1a1fd324462e,champs-pool-H-2,2018-08-16 17:36:20 UTC,479.0,Search & Destroy,Sainte Marie du Mont,OpTic Gaming,Scump,,6,4,5,-1,0.8,5.0,6.3,2,0,0,0,0,4,21,73,28.8,7,321.6,46.0,7,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
860,2018,champs,7a68e682-1867-571f-8c6e-1a1fd324462e,champs-pool-H-2,2018-08-16 17:36:20 UTC,479.0,Search & Destroy,Sainte Marie du Mont,Supremacy,Atlas,,1,3,7,-4,0.43,3.8,8.8,1,0,0,0,0,1,17,93,18.3,7,367.0,52.4,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
861,2018,champs,7a68e682-1867-571f-8c6e-1a1fd324462e,champs-pool-H-2,2018-08-16 17:36:20 UTC,479.0,Search & Destroy,Sainte Marie du Mont,Supremacy,Breszy,,1,1,6,-5,0.17,1.3,7.5,1,0,0,0,0,1,5,61,8.2,7,241.4,34.5,7,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
862,2018,champs,7a68e682-1867-571f-8c6e-1a1fd324462e,champs-pool-H-2,2018-08-16 17:36:20 UTC,479.0,Search & Destroy,Sainte Marie du Mont,Supremacy,Eazy,,1,5,6,-1,0.83,6.3,7.5,0,2,0,0,0,4,31,151,20.5,7,372.4,53.2,7,0,1,1,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0
863,2018,champs,7a68e682-1867-571f-8c6e-1a1fd324462e,champs-pool-H-2,2018-08-16 17:36:20 UTC,479.0,Search & Destroy,Sainte Marie du Mont,Supremacy,Natshay,,1,4,7,-3,0.57,5.0,8.8,1,0,0,0,0,4,22,99,22.2,7,320.8,45.8,7,0,3,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0
880,2018,champs,7ec28b4c-7d51-5dde-9fe8-194458baa1f3,champs-pool-G-3,2018-08-16 17:50:48 UTC,417.0,Search & Destroy,Sainte Marie du Mont,Luminosity,Formal,,6,6,7,-1,0.86,8.6,10.1,6,0,0,0,0,4,33,168,19.6,9,318.2,35.4,9,0,1,2,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0
881,2018,champs,7ec28b4c-7d51-5dde-9fe8-194458baa1f3,champs-pool-G-3,2018-08-16 17:50:48 UTC,417.0,Search & Destroy,Sainte Marie du Mont,Luminosity,JKap,,6,6,4,2,1.5,8.6,5.8,4,1,0,0,0,4,28,110,25.5,9,389.3,43.3,9,2,0,5,3,2,1,0,4,1,0,0,1,0,0,0,0,0,0,0
882,2018,champs,7ec28b4c-7d51-5dde-9fe8-194458baa1f3,champs-pool-G-3,2018-08-16 17:50:48 UTC,417.0,Search & Destroy,Sainte Marie du Mont,Luminosity,John,,6,9,4,5,2.25,12.9,5.8,0,1,0,0,0,8,22,142,15.5,9,368.3,40.9,9,4,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
883,2018,champs,7ec28b4c-7d51-5dde-9fe8-194458baa1f3,champs-pool-G-3,2018-08-16 17:50:48 UTC,417.0,Search & Destroy,Sainte Marie du Mont,Luminosity,Slacked,,6,5,4,1,1.25,7.2,5.8,2,0,0,0,0,5,30,214,14.0,9,336.1,37.3,9,0,2,5,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0
884,2018,champs,7ec28b4c-7d51-5dde-9fe8-194458baa1f3,champs-pool-G-3,2018-08-16 17:50:48 UTC,417.0,Search & Destroy,Sainte Marie du Mont,Team Vitality,Chain,,3,1,8,-7,0.12,1.4,11.5,3,0,0,0,0,0,13,80,16.2,9,309.7,34.4,9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
885,2018,champs,7ec28b4c-7d51-5dde-9fe8-194458baa1f3,champs-pool-G-3,2018-08-16 17:50:48 UTC,417.0,Search & Destroy,Sainte Marie du Mont,Team Vitality,Denza,,3,8,6,2,1.33,11.5,8.6,3,1,0,0,0,7,37,159,23.3,9,306.5,34.1,9,2,3,3,5,1,1,0,3,1,1,0,1,0,0,0,0,0,0,0
886,2018,champs,7ec28b4c-7d51-5dde-9fe8-194458baa1f3,champs-pool-G-3,2018-08-16 17:50:48 UTC,417.0,Search & Destroy,Sainte Marie du Mont,Team Vitality,Maple,,3,6,6,0,1.0,8.6,8.6,1,2,0,0,0,4,24,96,25.0,9,361.9,40.2,9,1,0,3,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0
887,2018,champs,7ec28b4c-7d51-5dde-9fe8-194458baa1f3,champs-pool-G-3,2018-08-16 17:50:48 UTC,417.0,Search & Destroy,Sainte Marie du Mont,Team Vitality,Tommey,,3,4,6,-2,0.67,5.8,8.6,0,0,0,0,0,4,21,137,15.3,9,355.1,39.5,9,0,2,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
896,2018,champs,164c8d94-bb57-55b9-a1d6-ae9c436e873a,champs-pool-H-3,2018-08-16 17:59:57 UTC,506.0,Search & Destroy,Sainte Marie du Mont,Elevate,MajorManiak,,6,8,5,3,1.6,9.5,5.9,2,1,0,0,0,6,30,143,21.0,7,448.5,64.1,7,2,0,2,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0
897,2018,champs,164c8d94-bb57-55b9-a1d6-ae9c436e873a,champs-pool-H-3,2018-08-16 17:59:57 UTC,506.0,Search & Destroy,Sainte Marie du Mont,Elevate,Maux,,6,7,4,3,1.75,8.3,4.7,4,0,0,0,0,5,39,164,23.8,7,413.1,59.0,7,0,0,3,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0
898,2018,champs,164c8d94-bb57-55b9-a1d6-ae9c436e873a,champs-pool-H-3,2018-08-16 17:59:57 UTC,506.0,Search & Destroy,Sainte Marie du Mont,Elevate,Proto,,6,6,5,1,1.2,7.1,5.9,0,0,0,0,0,4,17,64,26.6,7,331.4,47.3,7,1,2,2,4,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0
899,2018,champs,164c8d94-bb57-55b9-a1d6-ae9c436e873a,champs-pool-H-3,2018-08-16 17:59:57 UTC,506.0,Search & Destroy,Sainte Marie du Mont,Elevate,SpaceLy,,6,4,7,-3,0.57,4.7,8.3,2,1,0,0,0,2,19,113,16.8,7,286.5,40.9,7,1,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
900,2018,champs,164c8d94-bb57-55b9-a1d6-ae9c436e873a,champs-pool-H-3,2018-08-16 17:59:57 UTC,506.0,Search & Destroy,Sainte Marie du Mont,Evil Geniuses,Aches,,1,8,5,3,1.6,9.5,5.9,1,1,0,0,0,7,37,221,16.7,7,411.9,58.8,7,2,0,2,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0
901,2018,champs,164c8d94-bb57-55b9-a1d6-ae9c436e873a,champs-pool-H-3,2018-08-16 17:59:57 UTC,506.0,Search & Destroy,Sainte Marie du Mont,Evil Geniuses,Apathy,,1,2,7,-5,0.29,2.4,8.3,1,0,0,0,0,1,13,53,24.5,7,337.4,48.2,7,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
902,2018,champs,164c8d94-bb57-55b9-a1d6-ae9c436e873a,champs-pool-H-3,2018-08-16 17:59:57 UTC,506.0,Search & Destroy,Sainte Marie du Mont,Evil Geniuses,Assault,,1,5,7,-2,0.71,5.9,8.3,1,1,0,0,0,3,20,94,21.3,7,379.6,54.2,7,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
903,2018,champs,164c8d94-bb57-55b9-a1d6-ae9c436e873a,champs-pool-H-3,2018-08-16 17:59:57 UTC,506.0,Search & Destroy,Sainte Marie du Mont,Evil Geniuses,Silly,,1,6,6,0,1.0,7.1,7.1,2,0,0,0,0,3,26,121,21.5,7,408.0,58.3,7,1,0,1,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0
904,2018,champs,9b4e646d-c02a-5532-a64a-79f03d73af8c,champs-pool-G-2,2018-08-16 18:01:56 UTC,449.0,Search & Destroy,Ardennes Forest,Echo Fox,Aqua,,6,13,5,8,2.6,17.4,6.7,1,1,0,0,0,12,47,268,17.5,11,430.3,39.1,11,3,0,6,2,1,0,0,5,1,2,0,1,1,0,0,0,0,0,0
905,2018,champs,9b4e646d-c02a-5532-a64a-79f03d73af8c,champs-pool-G-2,2018-08-16 18:01:56 UTC,449.0,Search & Destroy,Ardennes Forest,Echo Fox,Faccento,,6,4,5,-1,0.8,5.3,6.7,7,0,0,0,0,4,25,194,12.9,11,353.0,32.1,11,1,3,6,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
906,2018,champs,9b4e646d-c02a-5532-a64a-79f03d73af8c,champs-pool-G-2,2018-08-16 18:01:56 UTC,449.0,Search & Destroy,Ardennes Forest,Echo Fox,Saints,,6,8,10,-2,0.8,10.7,13.4,2,0,0,0,0,6,38,163,23.3,11,264.4,24.0,11,1,2,1,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0
907,2018,champs,9b4e646d-c02a-5532-a64a-79f03d73af8c,champs-pool-G-2,2018-08-16 18:01:56 UTC,449.0,Search & Destroy,Ardennes Forest,Echo Fox,Temp,,6,6,9,-3,0.67,8.0,12.0,3,0,0,0,0,4,26,157,16.6,11,361.6,32.9,11,1,0,2,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
908,2018,champs,9b4e646d-c02a-5532-a64a-79f03d73af8c,champs-pool-G-2,2018-08-16 18:01:56 UTC,449.0,Search & Destroy,Ardennes Forest,Havok,Beehzy,,5,12,9,3,1.33,16.0,12.0,3,3,0,0,0,8,47,161,29.2,11,350.3,31.8,11,2,1,2,0,0,0,0,6,3,0,0,1,0,0,0,0,0,0,0
909,2018,champs,9b4e646d-c02a-5532-a64a-79f03d73af8c,champs-pool-G-2,2018-08-16 18:01:56 UTC,449.0,Search & Destroy,Ardennes Forest,Havok,Fastballa,,5,7,7,0,1.0,9.4,9.4,3,0,0,0,0,6,34,167,20.4,11,279.4,25.4,11,0,2,4,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0
910,2018,champs,9b4e646d-c02a-5532-a64a-79f03d73af8c,champs-pool-G-2,2018-08-16 18:01:56 UTC,449.0,Search & Destroy,Ardennes Forest,Havok,MRuiz,,5,4,8,-4,0.5,5.3,10.7,0,0,0,0,0,2,21,98,21.4,11,297.6,27.1,11,1,3,3,6,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0
911,2018,champs,9b4e646d-c02a-5532-a64a-79f03d73af8c,champs-pool-G-2,2018-08-16 18:01:56 UTC,449.0,Search & Destroy,Ardennes Forest,Havok,Remy,,5,6,7,-1,0.86,8.0,9.4,1,0,0,0,0,5,24,155,15.5,11,336.5,30.6,11,2,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
952,2018,champs,5c0e776f-c88e-53a7-9ae6-798b1ba3fc46,champs-pool-A-0,2018-08-16 18:37:17 UTC,409.0,Search & Destroy,Sainte Marie du Mont,Epsilon,Dqvee,,6,8,4,4,2.0,11.7,5.9,4,1,0,0,0,5,34,143,23.8,8,292.4,36.5,8,0,1,4,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
953,2018,champs,5c0e776f-c88e-53a7-9ae6-798b1ba3fc46,champs-pool-A-0,2018-08-16 18:37:17 UTC,409.0,Search & Destroy,Sainte Marie du Mont,Epsilon,Hawqeh,,6,2,5,-3,0.4,2.9,7.3,3,0,0,0,0,2,24,207,11.6,8,294.0,36.8,8,0,1,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
954,2018,champs,5c0e776f-c88e-53a7-9ae6-798b1ba3fc46,champs-pool-A-0,2018-08-16 18:37:17 UTC,409.0,Search & Destroy,Sainte Marie du Mont,Epsilon,Reedy,,6,11,3,8,3.67,16.1,4.4,0,1,0,0,0,10,22,157,14.0,8,318.8,39.8,8,3,2,5,1,1,1,0,2,3,1,0,3,0,0,0,0,0,0,0
955,2018,champs,5c0e776f-c88e-53a7-9ae6-798b1ba3fc46,champs-pool-A-0,2018-08-16 18:37:17 UTC,409.0,Search & Destroy,Sainte Marie du Mont,Epsilon,Vortex,,6,5,4,1,1.25,7.3,5.9,1,0,0,0,0,5,16,101,15.8,8,283.5,35.4,8,0,1,4,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
956,2018,champs,5c0e776f-c88e-53a7-9ae6-798b1ba3fc46,champs-pool-A-0,2018-08-16 18:37:17 UTC,409.0,Search & Destroy,Sainte Marie du Mont,Team Kaliber,Accuracy,,2,2,7,-5,0.29,2.9,10.3,1,0,0,0,0,2,24,105,22.9,8,285.1,35.6,8,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
957,2018,champs,5c0e776f-c88e-53a7-9ae6-798b1ba3fc46,champs-pool-A-0,2018-08-16 18:37:17 UTC,409.0,Search & Destroy,Sainte Marie du Mont,Team Kaliber,Enable,,2,1,6,-5,0.17,1.5,8.8,2,0,0,0,0,1,10,85,11.8,8,292.8,36.6,8,0,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
958,2018,champs,5c0e776f-c88e-53a7-9ae6-798b1ba3fc46,champs-pool-A-0,2018-08-16 18:37:17 UTC,409.0,Search & Destroy,Sainte Marie du Mont,Team Kaliber,Fero,,2,4,7,-3,0.57,5.9,10.3,2,2,0,0,0,3,27,168,16.1,8,309.6,38.7,8,2,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
959,2018,champs,5c0e776f-c88e-53a7-9ae6-798b1ba3fc46,champs-pool-A-0,2018-08-16 18:37:17 UTC,409.0,Search & Destroy,Sainte Marie du Mont,Team Kaliber,Kenny,,2,9,6,3,1.5,13.2,8.8,0,1,0,0,0,7,32,153,20.9,8,301.2,37.6,8,2,1,2,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0
984,2018,champs,8d8638c8-72e1-57c6-a73b-614bf8719547,champs-pool-B-1,2018-08-16 18:56:19 UTC,453.0,Search & Destroy,London Docks,Lethal Gaming,Ramby,,6,6,8,-2,0.75,7.9,10.6,2,1,0,0,0,5,32,200,16.0,9,298.1,33.1,9,1,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
