,year,tournament,match id,series id,end time,duration (s),mode,map,team,player,win?,score,kills,deaths,+/-,k/d,kills per 10min,deaths per 10min,assists,headshots,suicides,team kills,team deaths,kills (stayed alive),hits,shots,accuracy (%),num lives,time alive (s),avg time per life (s),hill time (s),hill captures,hill defends,2-piece,3-piece,4-piece,4-streak,5-streak,6-streak,7-streak,8+-streak
1723,2018,anaheim,76173792-a11e-5c41-9208-323291b6a900,champs-losers-4-0,2018-06-17 17:20:38 UTC,596.0,Hardpoint,Valkyrie,Mindfreak,Shockz,,250,32,16,16,2.0,32.2,16.1,9,1,1,2,0,28,134,533,25.1,18,564.4,31.4,70,0,1,8,1,0,1,1,1,1,0
1724,2018,anaheim,76173792-a11e-5c41-9208-323291b6a900,champs-losers-4-0,2018-06-17 17:20:38 UTC,596.0,Hardpoint,Valkyrie,Splyce,Bance,,216,16,21,-5,0.76,16.1,21.1,3,0,0,0,1,12,76,393,19.3,23,547.6,23.8,61,0,1,1,0,0,0,0,0,0,0
1725,2018,anaheim,76173792-a11e-5c41-9208-323291b6a900,champs-losers-4-0,2018-06-17 17:20:38 UTC,596.0,Hardpoint,Valkyrie,Splyce,Joshh,,216,15,22,-7,0.68,15.1,22.1,5,1,0,1,0,10,68,377,18.0,23,549.1,23.9,80,0,1,2,0,0,1,0,0,0,0
1726,2018,anaheim,76173792-a11e-5c41-9208-323291b6a900,champs-losers-4-0,2018-06-17 17:20:38 UTC,596.0,Hardpoint,Valkyrie,Splyce,Jurd,,216,22,25,-3,0.88,22.1,25.2,8,2,0,0,0,14,99,463,21.4,26,545.2,21.0,107,0,1,3,0,0,0,0,0,0,0
1727,2018,anaheim,76173792-a11e-5c41-9208-323291b6a900,champs-losers-4-0,2018-06-17 17:20:38 UTC,596.0,Hardpoint,Valkyrie,Splyce,MadCat,,216,19,24,-5,0.79,19.1,24.2,5,1,0,0,0,14,27,325,8.3,24,547.6,22.8,24,0,0,3,0,0,0,0,0,0,0
1808,2018,anaheim,ce19e4f1-090d-5232-8a91-c09e1bcc4029,champs-losers-4-1,2018-06-17 18:06:47 UTC,770.0,Hardpoint,Ardennes Forest,FaZe Clan,Attach,,250,30,29,1,1.03,23.4,22.6,22,2,0,1,0,21,163,912,17.9,29,711.3,24.5,66,0,2,4,0,0,0,1,0,0,0
1809,2018,anaheim,ce19e4f1-090d-5232-8a91-c09e1bcc4029,champs-losers-4-1,2018-06-17 18:06:47 UTC,770.0,Hardpoint,Ardennes Forest,FaZe Clan,Priestah,,250,31,35,-4,0.89,24.2,27.3,12,3,0,0,1,22,150,619,24.2,37,696.4,18.8,87,0,0,3,0,0,0,1,0,0,0
1810,2018,anaheim,ce19e4f1-090d-5232-8a91-c09e1bcc4029,champs-losers-4-1,2018-06-17 18:06:47 UTC,770.0,Hardpoint,Ardennes Forest,FaZe Clan,Replays,,250,33,34,-1,0.97,25.7,26.5,22,4,0,1,0,28,142,531,26.7,35,700.3,20.0,95,0,1,3,1,1,2,0,0,0,0
1811,2018,anaheim,ce19e4f1-090d-5232-8a91-c09e1bcc4029,champs-losers-4-1,2018-06-17 18:06:47 UTC,770.0,Hardpoint,Ardennes Forest,FaZe Clan,Zoomaa,,250,42,35,7,1.2,32.7,27.3,13,0,0,0,1,24,163,670,24.3,37,696.4,18.8,22,0,0,5,2,0,4,0,0,0,0
1812,2018,anaheim,ce19e4f1-090d-5232-8a91-c09e1bcc4029,champs-losers-4-1,2018-06-17 18:06:47 UTC,770.0,Hardpoint,Ardennes Forest,Team Kaliber,Accuracy,,206,35,29,6,1.21,27.3,22.6,10,6,0,0,0,26,162,647,25.0,30,710.7,23.7,77,0,1,6,0,0,1,0,0,0,0
1813,2018,anaheim,ce19e4f1-090d-5232-8a91-c09e1bcc4029,champs-losers-4-1,2018-06-17 18:06:47 UTC,770.0,Hardpoint,Ardennes Forest,Team Kaliber,Enable,,206,35,36,-1,0.97,27.3,28.1,16,0,0,0,0,24,177,819,21.6,36,696.9,19.4,38,0,0,1,0,0,2,0,0,0,0
1814,2018,anaheim,ce19e4f1-090d-5232-8a91-c09e1bcc4029,champs-losers-4-1,2018-06-17 18:06:47 UTC,770.0,Hardpoint,Ardennes Forest,Team Kaliber,Fero,,206,27,36,-9,0.75,21.0,28.1,13,2,0,0,0,20,146,633,23.1,37,689.9,18.6,91,0,0,5,0,0,1,0,0,0,0
1815,2018,anaheim,ce19e4f1-090d-5232-8a91-c09e1bcc4029,champs-losers-4-1,2018-06-17 18:06:47 UTC,770.0,Hardpoint,Ardennes Forest,Team Kaliber,Kenny,,206,36,35,1,1.03,28.1,27.3,8,2,1,1,0,26,159,601,26.5,37,695.9,18.8,12,0,0,4,0,0,1,0,0,0,0
1816,2018,anaheim,97e72cdc-b62d-5df1-8acf-e7a0fd31c7c7,champs-losers-4-0,2018-06-17 18:13:27 UTC,657.0,Hardpoint,Sainte Marie du Mont,Mindfreak,Buzzo,,248,20,25,-5,0.8,18.3,22.8,12,4,0,0,0,15,83,420,19.8,26,605.1,23.3,71,0,0,2,0,0,0,0,0,0,0
1817,2018,anaheim,97e72cdc-b62d-5df1-8acf-e7a0fd31c7c7,champs-losers-4-0,2018-06-17 18:13:27 UTC,657.0,Hardpoint,Sainte Marie du Mont,Mindfreak,Denz,,248,28,23,5,1.22,25.6,21.0,15,1,0,0,0,22,101,364,27.7,24,609.5,25.4,98,0,1,3,1,0,1,0,0,0,1
1818,2018,anaheim,97e72cdc-b62d-5df1-8acf-e7a0fd31c7c7,champs-losers-4-0,2018-06-17 18:13:27 UTC,657.0,Hardpoint,Sainte Marie du Mont,Mindfreak,Fighta,,248,33,30,3,1.1,30.1,27.4,12,1,0,0,0,18,131,470,27.9,31,593.2,19.1,55,0,1,3,0,0,3,0,0,0,0
1819,2018,anaheim,97e72cdc-b62d-5df1-8acf-e7a0fd31c7c7,champs-losers-4-0,2018-06-17 18:13:27 UTC,657.0,Hardpoint,Sainte Marie du Mont,Mindfreak,Shockz,,248,31,30,1,1.03,28.3,27.4,12,2,0,0,0,19,121,469,25.8,31,594.0,19.2,67,0,2,1,2,0,1,0,1,0,0
1820,2018,anaheim,97e72cdc-b62d-5df1-8acf-e7a0fd31c7c7,champs-losers-4-0,2018-06-17 18:13:27 UTC,657.0,Hardpoint,Sainte Marie du Mont,Splyce,Bance,,250,30,29,1,1.03,27.4,26.5,14,2,0,0,0,16,121,621,19.5,30,593.7,19.8,72,0,2,4,0,0,0,1,0,0,0
1821,2018,anaheim,97e72cdc-b62d-5df1-8acf-e7a0fd31c7c7,champs-losers-4-0,2018-06-17 18:13:27 UTC,657.0,Hardpoint,Sainte Marie du Mont,Splyce,Joshh,,250,15,31,-16,0.48,13.7,28.3,19,1,0,2,0,10,84,438,19.2,32,586.0,18.3,89,0,2,2,0,0,0,0,0,0,0
1822,2018,anaheim,97e72cdc-b62d-5df1-8acf-e7a0fd31c7c7,champs-losers-4-0,2018-06-17 18:13:27 UTC,657.0,Hardpoint,Sainte Marie du Mont,Splyce,Jurd,,250,36,27,9,1.33,32.9,24.7,10,3,0,0,2,24,100,486,20.6,30,598.2,19.9,82,0,5,7,0,0,0,0,0,0,0
1823,2018,anaheim,97e72cdc-b62d-5df1-8acf-e7a0fd31c7c7,champs-losers-4-0,2018-06-17 18:13:27 UTC,657.0,Hardpoint,Sainte Marie du Mont,Splyce,MadCat,,250,27,25,2,1.08,24.7,22.8,18,2,0,0,0,19,40,513,7.8,25,607.8,24.3,68,0,2,6,1,0,0,1,0,0,0
1824,2018,anaheim,ef9988aa-1c3d-53ad-b42e-f267d5689325,champs-winners-2-0,2018-06-17 18:28:49 UTC,644.0,Hardpoint,Valkyrie,Luminosity,Formal,,250,38,25,13,1.52,35.4,23.3,13,1,1,1,0,26,137,510,26.9,27,593.3,22.0,99,0,1,7,2,0,1,1,0,0,1
1825,2018,anaheim,ef9988aa-1c3d-53ad-b42e-f267d5689325,champs-winners-2-0,2018-06-17 18:28:49 UTC,644.0,Hardpoint,Valkyrie,Luminosity,JKap,,250,17,32,-15,0.53,15.8,29.8,16,2,0,0,0,10,96,486,19.8,33,576.5,17.5,45,0,1,2,0,0,0,0,0,0,0
1826,2018,anaheim,ef9988aa-1c3d-53ad-b42e-f267d5689325,champs-winners-2-0,2018-06-17 18:28:49 UTC,644.0,Hardpoint,Valkyrie,Luminosity,John,,250,29,29,0,1.0,27.0,27.0,11,0,1,1,0,19,144,651,22.1,31,584.7,18.9,59,0,2,4,1,0,1,0,0,0,0
1827,2018,anaheim,ef9988aa-1c3d-53ad-b42e-f267d5689325,champs-winners-2-0,2018-06-17 18:28:49 UTC,644.0,Hardpoint,Valkyrie,Luminosity,Slacked,,250,29,27,2,1.07,27.0,25.2,12,5,0,1,1,20,118,522,22.6,29,588.1,20.3,96,0,0,3,0,0,1,1,0,0,0
1828,2018,anaheim,ef9988aa-1c3d-53ad-b42e-f267d5689325,champs-winners-2-0,2018-06-17 18:28:49 UTC,644.0,Hardpoint,Valkyrie,Red Reserve,Joee,,248,28,33,-5,0.85,26.1,30.7,11,1,0,0,1,17,133,573,23.2,35,575.0,16.4,73,0,1,5,0,0,0,0,0,0,0
1829,2018,anaheim,ef9988aa-1c3d-53ad-b42e-f267d5689325,champs-winners-2-0,2018-06-17 18:28:49 UTC,644.0,Hardpoint,Valkyrie,Red Reserve,Rated,,248,31,26,5,1.19,28.9,24.2,16,1,0,0,0,21,132,508,26.0,26,591.1,22.7,69,0,0,3,0,0,0,0,2,0,0
1830,2018,anaheim,ef9988aa-1c3d-53ad-b42e-f267d5689325,champs-winners-2-0,2018-06-17 18:28:49 UTC,644.0,Hardpoint,Valkyrie,Red Reserve,Skrapz,,248,28,25,3,1.12,26.1,23.3,7,2,1,2,0,18,150,713,21.0,27,593.5,22.0,90,0,2,4,0,0,0,0,0,0,0
1831,2018,anaheim,ef9988aa-1c3d-53ad-b42e-f267d5689325,champs-winners-2-0,2018-06-17 18:28:49 UTC,644.0,Hardpoint,Valkyrie,Red Reserve,Zer0,,248,26,29,-3,0.9,24.2,27.0,8,0,0,0,0,17,126,534,23.6,30,579.5,19.3,88,0,2,2,0,0,0,1,0,0,0
1840,2018,anaheim,9099a1ba-bfd9-5408-b715-04ad69706ef0,champs-losers-5-1,2018-06-17 18:44:08 UTC,578.0,Hardpoint,Gibraltar,OpTic Gaming,Crimsix,,250,18,22,-4,0.82,18.7,22.8,9,3,0,1,0,13,85,406,20.9,23,532.1,23.1,25,0,0,3,0,0,0,0,0,0,0
1841,2018,anaheim,9099a1ba-bfd9-5408-b715-04ad69706ef0,champs-losers-5-1,2018-06-17 18:44:08 UTC,578.0,Hardpoint,Gibraltar,OpTic Gaming,Methodz,,250,20,19,1,1.05,20.8,19.7,6,0,0,0,0,17,100,476,21.0,20,539.6,27.0,70,0,0,0,1,0,1,0,0,0,0
1842,2018,anaheim,9099a1ba-bfd9-5408-b715-04ad69706ef0,champs-losers-5-1,2018-06-17 18:44:08 UTC,578.0,Hardpoint,Gibraltar,OpTic Gaming,Octane,,250,25,16,9,1.56,26.0,16.6,7,5,0,0,0,18,84,336,25.0,17,539.2,31.7,167,0,0,3,0,0,0,0,0,0,1
1843,2018,anaheim,9099a1ba-bfd9-5408-b715-04ad69706ef0,champs-losers-5-1,2018-06-17 18:44:08 UTC,578.0,Hardpoint,Gibraltar,OpTic Gaming,Scump,,250,27,22,5,1.23,28.0,22.8,5,1,0,0,1,15,106,366,29.0,24,526.5,21.9,37,0,2,4,0,0,2,0,0,0,0
1844,2018,anaheim,9099a1ba-bfd9-5408-b715-04ad69706ef0,champs-losers-5-1,2018-06-17 18:44:08 UTC,578.0,Hardpoint,Gibraltar,Tainted Minds,Damage,,191,19,21,-2,0.9,19.7,21.8,10,1,0,0,0,12,93,440,21.1,22,530.9,24.1,18,0,0,1,0,0,0,0,0,0,0
1845,2018,anaheim,9099a1ba-bfd9-5408-b715-04ad69706ef0,champs-losers-5-1,2018-06-17 18:44:08 UTC,578.0,Hardpoint,Gibraltar,Tainted Minds,Nimble,,191,21,26,-5,0.81,21.8,27.0,4,2,1,1,0,15,79,338,23.4,28,523.6,18.7,64,0,0,3,0,0,1,0,0,0,0
1846,2018,anaheim,9099a1ba-bfd9-5408-b715-04ad69706ef0,champs-losers-5-1,2018-06-17 18:44:08 UTC,578.0,Hardpoint,Gibraltar,Tainted Minds,Swiftazor,,191,21,24,-3,0.88,21.8,24.9,6,0,2,2,0,14,79,394,20.1,27,514.0,19.0,78,0,0,2,0,0,2,0,0,0,0
1847,2018,anaheim,9099a1ba-bfd9-5408-b715-04ad69706ef0,champs-losers-5-1,2018-06-17 18:44:08 UTC,578.0,Hardpoint,Gibraltar,Tainted Minds,Swifty,,191,18,19,-1,0.95,18.7,19.7,13,0,0,0,0,12,100,463,21.6,20,539.6,27.0,44,0,0,2,0,0,1,0,0,0,0
1864,2018,anaheim,56cc2f03-ab08-5d0e-b13c-72fec1b86b62,champs-losers-5-0,2018-06-17 19:18:27 UTC,666.0,Hardpoint,Ardennes Forest,FaZe Clan,Attach,,210,26,19,7,1.37,23.4,17.1,12,2,0,0,0,21,119,724,16.4,19,628.6,33.1,38,0,0,0,0,0,1,1,0,0,0
1865,2018,anaheim,56cc2f03-ab08-5d0e-b13c-72fec1b86b62,champs-losers-5-0,2018-06-17 19:18:27 UTC,666.0,Hardpoint,Ardennes Forest,FaZe Clan,Priestah,,210,30,28,2,1.07,27.0,25.2,10,3,0,0,0,19,142,511,27.8,29,607.4,20.9,42,0,1,4,1,0,2,0,0,0,0
1866,2018,anaheim,56cc2f03-ab08-5d0e-b13c-72fec1b86b62,champs-losers-5-0,2018-06-17 19:18:27 UTC,666.0,Hardpoint,Ardennes Forest,FaZe Clan,Replays,,210,23,23,0,1.0,20.7,20.7,6,0,0,0,0,14,77,393,19.6,24,619.5,25.8,134,0,0,4,1,0,0,0,0,0,1
1867,2018,anaheim,56cc2f03-ab08-5d0e-b13c-72fec1b86b62,champs-losers-5-0,2018-06-17 19:18:27 UTC,666.0,Hardpoint,Ardennes Forest,FaZe Clan,Zoomaa,,210,23,35,-12,0.66,20.7,31.5,9,3,0,0,0,13,118,401,29.4,36,594.9,16.5,15,0,0,2,1,0,0,0,0,0,0
1868,2018,anaheim,56cc2f03-ab08-5d0e-b13c-72fec1b86b62,champs-losers-5-0,2018-06-17 19:18:27 UTC,666.0,Hardpoint,Ardennes Forest,Mindfreak,Buzzo,,250,29,24,5,1.21,26.1,21.6,5,2,0,0,0,24,118,491,24.0,24,618.1,25.8,25,0,0,3,0,0,3,0,0,0,0
1869,2018,anaheim,56cc2f03-ab08-5d0e-b13c-72fec1b86b62,champs-losers-5-0,2018-06-17 19:18:27 UTC,666.0,Hardpoint,Ardennes Forest,Mindfreak,Denz,,250,26,27,-1,0.96,23.4,24.3,11,2,0,0,0,17,120,573,20.9,27,612.0,22.7,72,0,0,1,0,0,1,0,1,0,0
1870,2018,anaheim,56cc2f03-ab08-5d0e-b13c-72fec1b86b62,champs-losers-5-0,2018-06-17 19:18:27 UTC,666.0,Hardpoint,Ardennes Forest,Mindfreak,Fighta,,250,24,31,-7,0.77,21.6,27.9,12,1,0,0,0,17,111,512,21.7,32,603.1,18.8,104,0,2,2,0,1,1,0,1,0,0
1871,2018,anaheim,56cc2f03-ab08-5d0e-b13c-72fec1b86b62,champs-losers-5-0,2018-06-17 19:18:27 UTC,666.0,Hardpoint,Ardennes Forest,Mindfreak,Shockz,,250,26,20,6,1.3,23.4,18.0,14,0,0,0,0,19,93,491,18.9,21,625.7,29.8,107,0,0,3,1,0,1,0,0,0,1
1888,2018,anaheim,9ebc4576-72c5-549b-9c41-ae57db2cdf70,champs-winners-2-0,2018-06-17 19:36:06 UTC,771.0,Hardpoint,Ardennes Forest,Luminosity,Formal,,225,37,27,10,1.37,28.8,21.0,13,7,0,0,0,26,137,704,19.5,28,715.9,25.6,108,0,2,6,1,0,0,0,1,0,0
1889,2018,anaheim,9ebc4576-72c5-549b-9c41-ae57db2cdf70,champs-winners-2-0,2018-06-17 19:36:06 UTC,771.0,Hardpoint,Ardennes Forest,Luminosity,JKap,,225,31,30,1,1.03,24.1,23.3,24,2,0,0,0,21,140,599,23.4,31,709.5,22.9,23,0,0,2,1,0,1,0,0,0,0
1890,2018,anaheim,9ebc4576-72c5-549b-9c41-ae57db2cdf70,champs-winners-2-0,2018-06-17 19:36:06 UTC,771.0,Hardpoint,Ardennes Forest,Luminosity,John,,225,34,36,-2,0.94,26.5,28.0,18,0,0,1,0,22,137,591,23.2,37,697.2,18.8,25,0,1,5,1,0,0,0,1,0,0
1891,2018,anaheim,9ebc4576-72c5-549b-9c41-ae57db2cdf70,champs-winners-2-0,2018-06-17 19:36:06 UTC,771.0,Hardpoint,Ardennes Forest,Luminosity,Slacked,,225,36,32,4,1.12,28.0,24.9,13,1,0,0,1,21,123,605,20.3,33,705.3,21.4,94,0,2,3,1,0,1,0,0,0,0
1892,2018,anaheim,9ebc4576-72c5-549b-9c41-ae57db2cdf70,champs-winners-2-0,2018-06-17 19:36:06 UTC,771.0,Hardpoint,Ardennes Forest,Red Reserve,Joee,,250,28,37,-9,0.76,21.8,28.8,13,1,0,0,0,17,115,562,20.5,38,692.9,18.2,50,0,0,3,0,0,0,0,0,0,0
1893,2018,anaheim,9ebc4576-72c5-549b-9c41-ae57db2cdf70,champs-winners-2-0,2018-06-17 19:36:06 UTC,771.0,Hardpoint,Ardennes Forest,Red Reserve,Rated,,250,26,35,-9,0.74,20.2,27.2,11,1,0,0,1,14,106,482,22.0,37,697.5,18.9,79,0,0,2,0,0,0,0,0,0,0
1894,2018,anaheim,9ebc4576-72c5-549b-9c41-ae57db2cdf70,champs-winners-2-0,2018-06-17 19:36:06 UTC,771.0,Hardpoint,Ardennes Forest,Red Reserve,Skrapz,,250,35,32,3,1.09,27.2,24.9,16,3,0,0,1,26,151,619,24.4,34,700.5,20.6,53,0,2,4,0,0,0,0,0,0,1
1895,2018,anaheim,9ebc4576-72c5-549b-9c41-ae57db2cdf70,champs-winners-2-0,2018-06-17 19:36:06 UTC,771.0,Hardpoint,Ardennes Forest,Red Reserve,Zer0,,250,36,34,2,1.06,28.0,26.5,13,4,0,2,0,21,151,557,27.1,35,701.6,20.0,89,0,0,3,1,0,0,1,0,0,0
1912,2018,anaheim,4fb9ae30-8b3b-56f9-b62b-d3688970122a,champs-losers-6-0,2018-06-17 20:12:29 UTC,709.0,Hardpoint,London Docks,OpTic Gaming,Crimsix,,250,32,39,-7,0.82,27.1,33.0,16,1,0,0,0,15,135,515,26.2,40,627.0,15.7,60,0,2,6,0,0,0,0,0,0,0
1913,2018,anaheim,4fb9ae30-8b3b-56f9-b62b-d3688970122a,champs-losers-6-0,2018-06-17 20:12:29 UTC,709.0,Hardpoint,London Docks,OpTic Gaming,Methodz,,250,36,24,12,1.5,30.5,20.3,11,6,0,0,1,27,115,570,20.2,26,658.6,25.3,113,0,2,7,0,0,0,1,0,1,0
1914,2018,anaheim,4fb9ae30-8b3b-56f9-b62b-d3688970122a,champs-losers-6-0,2018-06-17 20:12:29 UTC,709.0,Hardpoint,London Docks,OpTic Gaming,Octane,,250,28,26,2,1.08,23.7,22.0,19,0,0,0,0,20,128,595,21.5,27,656.5,24.3,80,0,0,3,0,0,0,0,0,0,0
1915,2018,anaheim,4fb9ae30-8b3b-56f9-b62b-d3688970122a,champs-losers-6-0,2018-06-17 20:12:29 UTC,709.0,Hardpoint,London Docks,OpTic Gaming,Scump,,250,32,34,-2,0.94,27.1,28.8,15,2,0,1,0,26,133,599,22.2,35,640.1,18.3,78,0,1,3,2,0,1,1,0,0,0
1916,2018,anaheim,4fb9ae30-8b3b-56f9-b62b-d3688970122a,champs-losers-6-0,2018-06-17 20:12:29 UTC,709.0,Hardpoint,London Docks,Unilad,Alex,,203,32,35,-3,0.91,27.1,29.6,14,5,0,1,0,18,153,590,25.9,36,637.8,17.7,22,0,1,4,0,0,0,0,0,0,0
1917,2018,anaheim,4fb9ae30-8b3b-56f9-b62b-d3688970122a,champs-losers-6-0,2018-06-17 20:12:29 UTC,709.0,Hardpoint,London Docks,Unilad,Seany,,203,30,34,-4,0.88,25.4,28.8,17,2,0,0,1,21,115,505,22.8,36,634.6,17.6,83,0,1,6,0,0,1,0,0,0,0
1918,2018,anaheim,4fb9ae30-8b3b-56f9-b62b-d3688970122a,champs-losers-6-0,2018-06-17 20:12:29 UTC,709.0,Hardpoint,London Docks,Unilad,Wuskin,,203,28,26,2,1.08,23.7,22.0,8,4,0,0,0,19,127,600,21.2,27,656.5,24.3,67,0,2,3,0,0,0,2,0,0,0
1919,2018,anaheim,4fb9ae30-8b3b-56f9-b62b-d3688970122a,champs-losers-6-0,2018-06-17 20:12:29 UTC,709.0,Hardpoint,London Docks,Unilad,Zed,,203,33,33,0,1.0,27.9,27.9,7,1,0,0,0,22,159,577,27.6,34,642.2,18.9,86,0,3,3,1,0,1,1,0,0,0
1920,2018,anaheim,17788fde-1edd-50d4-abf3-9d03fbdd1812,champs-losers-5-0,2018-06-17 20:20:00 UTC,536.0,Hardpoint,Valkyrie,FaZe Clan,Attach,,250,19,18,1,1.06,21.3,20.1,15,1,0,0,0,11,116,461,25.2,19,499.1,26.3,36,0,0,2,0,0,1,0,0,0,0
1921,2018,anaheim,17788fde-1edd-50d4-abf3-9d03fbdd1812,champs-losers-5-0,2018-06-17 20:20:00 UTC,536.0,Hardpoint,Valkyrie,FaZe Clan,Priestah,,250,21,21,0,1.0,23.5,23.5,4,0,0,0,0,15,82,352,23.3,22,493.1,22.4,51,0,1,2,0,0,2,0,0,0,0
1922,2018,anaheim,17788fde-1edd-50d4-abf3-9d03fbdd1812,champs-losers-5-0,2018-06-17 20:20:00 UTC,536.0,Hardpoint,Valkyrie,FaZe Clan,Replays,,250,21,17,4,1.24,23.5,19.0,6,1,0,0,0,13,78,385,20.3,18,500.4,27.8,105,0,0,3,1,0,1,0,0,0,0
1923,2018,anaheim,17788fde-1edd-50d4-abf3-9d03fbdd1812,champs-losers-5-0,2018-06-17 20:20:00 UTC,536.0,Hardpoint,Valkyrie,FaZe Clan,Zoomaa,,250,27,18,9,1.5,30.2,20.1,9,3,0,1,1,18,109,442,24.7,20,499.2,25.0,102,0,1,5,0,0,0,1,1,0,0
1924,2018,anaheim,17788fde-1edd-50d4-abf3-9d03fbdd1812,champs-losers-5-0,2018-06-17 20:20:00 UTC,536.0,Hardpoint,Valkyrie,Mindfreak,Buzzo,,188,19,18,1,1.06,21.3,20.1,10,2,0,0,1,11,66,331,19.9,20,495.9,24.8,34,0,1,2,0,0,0,0,0,0,0
1925,2018,anaheim,17788fde-1edd-50d4-abf3-9d03fbdd1812,champs-losers-5-0,2018-06-17 20:20:00 UTC,536.0,Hardpoint,Valkyrie,Mindfreak,Denz,,188,15,29,-14,0.52,16.8,32.5,14,1,1,1,0,5,83,405,20.5,31,475.9,15.3,21,0,0,1,0,0,0,0,0,0,0
1926,2018,anaheim,17788fde-1edd-50d4-abf3-9d03fbdd1812,champs-losers-5-0,2018-06-17 20:20:00 UTC,536.0,Hardpoint,Valkyrie,Mindfreak,Fighta,,188,20,23,-3,0.87,22.4,25.7,8,1,0,0,0,14,94,479,19.6,23,482.9,21.0,85,0,1,5,0,0,1,0,0,0,0
1927,2018,anaheim,17788fde-1edd-50d4-abf3-9d03fbdd1812,champs-losers-5-0,2018-06-17 20:20:00 UTC,536.0,Hardpoint,Valkyrie,Mindfreak,Shockz,,188,20,18,2,1.11,22.4,20.1,8,0,1,2,0,15,81,395,20.5,20,499.2,25.0,112,0,2,3,0,0,0,1,0,0,0
1952,2018,anaheim,6b6b84ca-9a8d-5adf-93be-36a342997189,champs-losers-6-0,2018-06-17 21:02:04 UTC,620.0,Hardpoint,Valkyrie,OpTic Gaming,Crimsix,,250,22,24,-2,0.92,21.3,23.2,15,0,0,0,0,17,100,489,20.4,25,570.1,22.8,86,0,0,4,0,0,0,0,0,0,0
1953,2018,anaheim,6b6b84ca-9a8d-5adf-93be-36a342997189,champs-losers-6-0,2018-06-17 21:02:04 UTC,620.0,Hardpoint,Valkyrie,OpTic Gaming,Methodz,,250,28,21,7,1.33,27.1,20.3,11,1,0,0,1,20,105,502,20.9,23,574.9,25.0,95,0,2,5,0,0,0,1,0,0,0
1954,2018,anaheim,6b6b84ca-9a8d-5adf-93be-36a342997189,champs-losers-6-0,2018-06-17 21:02:04 UTC,620.0,Hardpoint,Valkyrie,OpTic Gaming,Octane,,250,25,22,3,1.14,24.2,21.3,10,1,0,1,0,20,110,374,29.4,23,574.8,25.0,54,0,1,3,0,0,0,0,0,0,0
1955,2018,anaheim,6b6b84ca-9a8d-5adf-93be-36a342997189,champs-losers-6-0,2018-06-17 21:02:04 UTC,620.0,Hardpoint,Valkyrie,OpTic Gaming,Scump,,250,32,27,5,1.19,31.0,26.1,9,1,0,0,0,24,125,521,24.0,28,564.8,20.2,66,0,0,7,0,0,1,0,1,0,0
1956,2018,anaheim,6b6b84ca-9a8d-5adf-93be-36a342997189,champs-losers-6-0,2018-06-17 21:02:04 UTC,620.0,Hardpoint,Valkyrie,Unilad,Alex,,237,33,27,6,1.22,31.9,26.1,12,2,0,0,1,22,143,557,25.7,29,562.8,19.4,60,0,2,6,2,0,1,1,0,0,0
1957,2018,anaheim,6b6b84ca-9a8d-5adf-93be-36a342997189,champs-losers-6-0,2018-06-17 21:02:04 UTC,620.0,Hardpoint,Valkyrie,Unilad,Seany,,237,22,25,-3,0.88,21.3,24.2,11,1,0,0,0,16,103,501,20.6,26,567.3,21.8,84,0,1,3,0,0,1,0,0,0,0
1958,2018,anaheim,6b6b84ca-9a8d-5adf-93be-36a342997189,champs-losers-6-0,2018-06-17 21:02:04 UTC,620.0,Hardpoint,Valkyrie,Unilad,Wuskin,,237,17,26,-9,0.65,16.5,25.2,10,2,0,1,0,14,64,244,26.2,26,566.2,21.8,68,0,0,0,0,0,0,0,0,0,0
1959,2018,anaheim,6b6b84ca-9a8d-5adf-93be-36a342997189,champs-losers-6-0,2018-06-17 21:02:04 UTC,620.0,Hardpoint,Valkyrie,Unilad,Zed,,237,22,29,-7,0.76,21.3,28.1,6,0,0,0,0,15,97,427,22.7,30,560.7,18.7,85,0,1,1,1,0,0,0,0,0,0
1960,2018,anaheim,d433c160-492d-5d79-84f8-9947f7473b4b,champs-losers-6-1,2018-06-17 21:12:23 UTC,446.0,Hardpoint,Valkyrie,FaZe Clan,Attach,,126,14,16,-2,0.88,18.8,21.5,4,1,0,0,0,8,80,417,19.2,17,412.1,24.2,62,0,0,0,0,0,0,0,0,0,0
1961,2018,anaheim,d433c160-492d-5d79-84f8-9947f7473b4b,champs-losers-6-1,2018-06-17 21:12:23 UTC,446.0,Hardpoint,Valkyrie,FaZe Clan,Priestah,,126,9,21,-12,0.43,12.1,28.3,7,0,0,0,0,6,59,270,21.9,22,401.6,18.3,26,0,1,2,0,0,0,0,0,0,0
1962,2018,anaheim,d433c160-492d-5d79-84f8-9947f7473b4b,champs-losers-6-1,2018-06-17 21:12:23 UTC,446.0,Hardpoint,Valkyrie,FaZe Clan,Replays,,126,18,21,-3,0.86,24.2,28.3,3,1,0,0,0,13,60,266,22.6,21,402.9,19.2,22,0,0,3,0,0,0,1,0,0,0
1963,2018,anaheim,d433c160-492d-5d79-84f8-9947f7473b4b,champs-losers-6-1,2018-06-17 21:12:23 UTC,446.0,Hardpoint,Valkyrie,FaZe Clan,Zoomaa,,126,14,21,-7,0.67,18.8,28.3,4,1,0,1,1,8,54,221,24.4,23,403.4,17.5,40,0,0,0,0,0,0,0,0,0,0
